date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:04	6546/6546	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Feb%202019%2006:14:55%20GMT	https://www.dezvolta.com/img/wlogohuman.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/wlogohuman.png	(from https://www.dezvolta.com/works/)
11:25:04	288507/288507	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Dec%202018%2010:02:18%20GMT	https://tsg.b-cdn.net/osj-logo.jpg	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/osj-logo.jpg	(from https://www.dezvolta.com/works/)
11:25:05	4501/4501	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2009:07:47%20GMT	https://tsg.b-cdn.net/wlogoo24.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo24.png	(from https://www.dezvolta.com/works/)
11:25:06	3611/3611	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:55%20GMT	https://tsg.b-cdn.net/wlogoo16.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo16.png	(from https://www.dezvolta.com/works/)
11:25:07	2214/2214	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:51%20GMT	https://tsg.b-cdn.net/wlogoo7.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo7.png	(from https://www.dezvolta.com/works/)
11:25:08	3664/3664	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:47%20GMT	https://tsg.b-cdn.net/wlogoo1.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo1.png	(from https://www.dezvolta.com/works/)
11:25:09	7179/7179	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202019%2009:06:37%20GMT	https://www.dezvolta.com/img/bigleelogo.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/bigleelogo.png	(from https://www.dezvolta.com/works/)
11:25:10	5498/5498	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:54%20GMT	https://tsg.b-cdn.net/wlogoo14.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo14.png	(from https://www.dezvolta.com/works/)
11:25:11	6017/6017	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:54%20GMT	https://tsg.b-cdn.net/wlogoo12.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo12.png	(from https://www.dezvolta.com/works/)
11:25:12	3655/3655	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:57%20GMT	https://tsg.b-cdn.net/wlogoo20.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo20.png	(from https://www.dezvolta.com/works/)
11:25:13	4013/4013	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202019%2012:09:37%20GMT	https://www.dezvolta.com/img/mindzlogo.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/mindzlogo.png	(from https://www.dezvolta.com/works/)
11:25:14	3557/3557	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:49%20GMT	https://tsg.b-cdn.net/wlogoo3.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo3.png	(from https://www.dezvolta.com/works/)
11:25:15	3163/3163	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2009:07:48%20GMT	https://tsg.b-cdn.net/wlogoo25.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo25.png	(from https://www.dezvolta.com/works/)
11:25:16	4677/4677	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2009:07:48%20GMT	https://tsg.b-cdn.net/wlogoo26.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo26.png	(from https://www.dezvolta.com/works/)
11:25:17	4169/4169	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:53%20GMT	https://tsg.b-cdn.net/wlogoo9.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo9.png	(from https://www.dezvolta.com/works/)
11:25:18	7405/7405	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2009:07:47%20GMT	https://tsg.b-cdn.net/wlogoo23.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo23.png	(from https://www.dezvolta.com/works/)
11:25:19	2425/2425	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:48%20GMT	https://tsg.b-cdn.net/wlogoo2.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo2.png	(from https://www.dezvolta.com/works/)
11:25:20	5907/5907	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:50%20GMT	https://tsg.b-cdn.net/wlogoo4.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo4.png	(from https://www.dezvolta.com/works/)
11:25:21	3728/3728	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:50%20GMT	https://tsg.b-cdn.net/wlogoo5.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo5.png	(from https://www.dezvolta.com/works/)
11:25:22	2738/2738	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202019%2011:58:48%20GMT	https://www.dezvolta.com/img/shelfperklogo.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/shelfperklogo.png	(from https://www.dezvolta.com/works/)
11:25:23	15234/15234	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202019%2012:03:19%20GMT	https://www.dezvolta.com/img/texbiologo.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/texbiologo.png	(from https://www.dezvolta.com/works/)
11:25:24	9607/9607	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202019%2011:58:46%20GMT	https://www.dezvolta.com/img/chocolakelogo.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/chocolakelogo.png	(from https://www.dezvolta.com/works/)
11:25:25	5174/5174	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2008:56:54%20GMT	https://tsg.b-cdn.net/wlogoo13.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/wlogoo13.png	(from https://www.dezvolta.com/works/)
11:25:27	335676/335676	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Dec%202018%2010:02:09%20GMT	https://tsg.b-cdn.net/ic-logo.jpg	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/ic-logo.jpg	(from https://www.dezvolta.com/works/)
11:25:28	2209/2209	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:55:26%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fagency%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed1144.json	(from https://www.dezvolta.com/agency/)
11:25:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:55:27%20GMT	https://www.dezvolta.com/?p=103	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/indexe6f0.html	(from https://www.dezvolta.com/agency/)
11:25:29	2305/2305	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:55:28%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fagency%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embeda90e	(from https://www.dezvolta.com/agency/)
11:25:29	2336/2336	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2012:04:37%20GMT	https://tsg.b-cdn.net/a-icon2.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/a-icon2.png	(from https://www.dezvolta.com/agency/)
11:25:30	2774/2774	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2012:04:38%20GMT	https://tsg.b-cdn.net/aicon5.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/aicon5.png	(from https://www.dezvolta.com/agency/)
11:25:31	2310/2310	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2012:04:37%20GMT	https://tsg.b-cdn.net/aicon1.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/aicon1.png	(from https://www.dezvolta.com/agency/)
11:25:32	2589/2589	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Dec%202018%2012:04:38%20GMT	https://tsg.b-cdn.net/aicon3.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/aicon3.png	(from https://www.dezvolta.com/agency/)
11:25:34	192058/192058	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202019%2011:56:51%20GMT	https://www.dezvolta.com/img/Grow-your-eCommerce-business-with-these-9-Strategies-recommended-by-dezvolta.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/Grow-your-eCommerce-business-with-these-9-Strategies-recommended-by-dezvolta.jpg	(from https://www.dezvolta.com/blog/)
11:25:34	37232/37232	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2010:14:00%20GMT	https://www.dezvolta.com/img/9-trendy-google-fonts-combination.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/9-trendy-google-fonts-combination.jpg	(from https://www.dezvolta.com/blog/)
11:25:35	53252/53252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/step-by-step-guide-to-speed-up-WordPress.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/step-by-step-guide-to-speed-up-WordPress.jpg	(from https://www.dezvolta.com/blog/)
11:25:36	81954/81954	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:33%20GMT	https://www.dezvolta.com/blog/ecommerce-marketing-strategies-to-generate-sales/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/ecommerce-marketing-strategies-to-generate-sales/index.html	(from https://www.dezvolta.com/blog/)
11:25:36	66571/66571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/content-marketing-technique.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/content-marketing-technique.jpg	(from https://www.dezvolta.com/blog/)
11:25:37	71134/71134	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:34%20GMT	https://www.dezvolta.com/blog/trendy-google-font-combinations/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/trendy-google-font-combinations/index.html	(from https://www.dezvolta.com/blog/)
11:25:37	38305/38305	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/choose-a-domain.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/choose-a-domain.jpg	(from https://www.dezvolta.com/blog/)
11:25:38	72494/72494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/5-Things-to-Avoid-When-Designing-a-New-Website.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/5-Things-to-Avoid-When-Designing-a-New-Website.jpg	(from https://www.dezvolta.com/blog/)
11:25:39	73923/73923	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:35%20GMT	https://www.dezvolta.com/blog/speed-up-wordpress/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/speed-up-wordpress/index.html	(from https://www.dezvolta.com/blog/)
11:25:39	70497/70497	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:36%20GMT	https://www.dezvolta.com/blog/content-marketing-techniques/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/content-marketing-techniques/index.html	(from https://www.dezvolta.com/blog/)
11:25:39	71225/71225	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:37%20GMT	https://www.dezvolta.com/blog/how-to-choose-a-domain-name/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/how-to-choose-a-domain-name/index.html	(from https://www.dezvolta.com/blog/)
11:25:39	70226/70226	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:38%20GMT	https://www.dezvolta.com/blog/5-things-to-avoid-when-designing-a-new-website/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/5-things-to-avoid-when-designing-a-new-website/index.html	(from https://www.dezvolta.com/blog/)
11:25:40	46259/46259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/10-Must-Have-Elements-In-Your-New-Website.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/10-Must-Have-Elements-In-Your-New-Website.jpg	(from https://www.dezvolta.com/blog/)
11:25:41	44247/44247	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/How-To-Choose-A-Web-Design-Company.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/How-To-Choose-A-Web-Design-Company.jpg	(from https://www.dezvolta.com/blog/)
11:25:42	43753/43753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/Top-10-Web-Design-Trends-for-2019.jpg	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/Top-10-Web-Design-Trends-for-2019.jpg	(from https://www.dezvolta.com/blog/)
11:25:43	70805/70805	---MC-	200	added ('OK')	text/html	date:Wed,%2018%20Dec%202019%2005:55:40%20GMT	https://www.dezvolta.com/blog/10-must-have-elements-in-your-new-website/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/10-must-have-elements-in-your-new-website/index.html	(from https://www.dezvolta.com/blog/)
11:25:44	2214/2214	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:55:42%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fcontact%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed939b.json	(from https://www.dezvolta.com/contact/)
11:25:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:55:43%20GMT	https://www.dezvolta.com/?p=19	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/index5831.html	(from https://www.dezvolta.com/contact/)
11:25:45	2310/2310	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:55:44%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fcontact%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed6eb7	(from https://www.dezvolta.com/contact/)
11:25:45	28459/28459	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2009:50:16%20GMT	https://tsg.b-cdn.net/contact-bg.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/contact-bg.png	(from https://www.dezvolta.com/contact/)
11:25:47	2274/2274	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:55:45%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fweb-design-services%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed00bc.json	(from https://www.dezvolta.com/web-design-services/)
11:25:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:55:46%20GMT	https://www.dezvolta.com/?p=21	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/index3965.html	(from https://www.dezvolta.com/web-design-services/)
11:25:48	2370/2370	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:55:46%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fweb-design-services%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embedbd8b	(from https://www.dezvolta.com/web-design-services/)
11:25:48	91722/91722	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Jan%202019%2004:45:26%20GMT	https://tsg.b-cdn.net/responsive-web-design-services.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/responsive-web-design-services.png	(from https://www.dezvolta.com/web-design-services/)
11:25:49	62339/62339	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:35:35%20GMT	https://tsg.b-cdn.net/service43.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/service43.png	(from https://www.dezvolta.com/web-design-services/)
11:25:51	221080/221080	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:38:44%20GMT	https://tsg.b-cdn.net/web-design-company-in-Singapore.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/web-design-company-in-Singapore.png	(from https://www.dezvolta.com/web-design-services/)
11:25:52	279672/279672	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:36:55%20GMT	https://tsg.b-cdn.net/web-design-company-in-india.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/web-design-company-in-india.png	(from https://www.dezvolta.com/web-design-services/)
11:25:53	291430/291430	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:37:07%20GMT	https://tsg.b-cdn.net/web-design-company-india.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/web-design-company-india.png	(from https://www.dezvolta.com/web-design-services/)
11:25:54	270160/270160	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:37:17%20GMT	https://tsg.b-cdn.net/web-design-company1.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/web-design-company1.png	(from https://www.dezvolta.com/web-design-services/)
11:25:55	2309/2309	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:55:54%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fdigital-marketing-services%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed0971.json	(from https://www.dezvolta.com/digital-marketing-services/)
11:25:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:55:54%20GMT	https://www.dezvolta.com/?p=27	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/index1c4a.html	(from https://www.dezvolta.com/digital-marketing-services/)
11:25:56	2405/2405	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:55:55%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fdigital-marketing-services%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embedc7ae	(from https://www.dezvolta.com/digital-marketing-services/)
11:25:56	51343/51343	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2006:49:14%20GMT	https://tsg.b-cdn.net/digital-marketing-service.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/digital-marketing-service.png	(from https://www.dezvolta.com/digital-marketing-services/)
11:25:58	2499/2499	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:55:56%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fblog%2Fhow-to-choose-a-web-design-company%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embedf677.json	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:25:58	854/854	---MC-	200	added ('OK')	application/rss+xml	etag:%2289e55be3d8575b1740f4d29e6e687159%22	https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/feed/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/how-to-choose-a-web-design-company/feed/index.html	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:25:58	65086/65086	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/amp/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/how-to-choose-a-web-design-company/amp/index.html	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:25:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:55:58%20GMT	https://www.dezvolta.com/?p=54	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/indexcc0f.html	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:00	2634/2634	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:55:58%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fblog%2Fhow-to-choose-a-web-design-company%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed6581	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:00	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2018%20Dec%202019%2005:55:59%20GMT	https://www.dezvolta.com/xmlrpc.php	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/xmlrpc.php	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:01	249/249	---MC-	200	added ('OK')	text/css	date:Wed,%2018%20Dec%202019%2005:56:01%20GMT	https://fonts.googleapis.com/css?family=Rakkas&display=swap	/home/sripaad/Desktop/Projects/sitegurus/fonts.googleapis.com/cssc547.css	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:02	242/242	---MC-	200	added ('OK')	text/css	date:Wed,%2018%20Dec%202019%2005:56:02%20GMT	https://fonts.googleapis.com/css?family=Roboto&display=swap	/home/sripaad/Desktop/Projects/sitegurus/fonts.googleapis.com/cssaae9.css	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:03	401/401	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Dec%202018%2005:11:21%20GMT	https://tsg.b-cdn.net/menudown-blue.png	/home/sripaad/Desktop/Projects/sitegurus/tsg.b-cdn.net/menudown-blue.png	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:04	22392/22392	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Dec%202019%2001:35:30%20GMT	https://secure.gravatar.com/avatar/80b917be4594a37ca5cc43de05d7457f?s=300&d=mm&r=g	/home/sripaad/Desktop/Projects/sitegurus/secure.gravatar.com/avatar/80b917be4594a37ca5cc43de05d7457f1f55.jpeg	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:05	38731/38731	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/How-To-Choose-A-Web-Design-Company.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/How-To-Choose-A-Web-Design-Company.png	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:56:05%20GMT	https://www.dezvolta.com/blog/how-to-choose-a-web-design-company	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/how-to-choose-a-web-design-company	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:08	2385/2385	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Nov%202019%2004:57:35%20GMT	https://www.dezvolta.com/wp-includes/js/comment-reply.min.js?ver=5.3.1	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-includes/js/comment-reply.min7923.js	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:08	67484/67484	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Dec%202019%2005:56:08%20GMT	https://dezvolta.disqus.com/embed.js	/home/sripaad/Desktop/Projects/sitegurus/dezvolta.disqus.com/embed.js	(from https://www.dezvolta.com/blog/how-to-choose-a-web-design-company/)
11:26:10	2466/2466	---MC-	200	added ('OK')	application/json	date:Wed,%2018%20Dec%202019%2005:56:08%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fblog%2Ftop-web-design-trends%2F	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embed1396.json	(from https://www.dezvolta.com/blog/top-web-design-trends/)
11:26:11	2601/2601	---MC-	200	added ('OK')	text/xml	date:Wed,%2018%20Dec%202019%2005:56:09%20GMT	https://www.dezvolta.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dezvolta.com%2Fblog%2Ftop-web-design-trends%2F&format=xml	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/wp-json/oembed/1.0/embedcc36	(from https://www.dezvolta.com/blog/top-web-design-trends/)
11:26:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Dec%202019%2005:56:10%20GMT	https://www.dezvolta.com/?p=51	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/index8cf7.html	(from https://www.dezvolta.com/blog/top-web-design-trends/)
11:26:11	31621/31621	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Feb%202019%2012:31:25%20GMT	https://www.dezvolta.com/img/top-10-Web-Design-Trends-for-2019.png	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/img/top-10-Web-Design-Trends-for-2019.png	(from https://www.dezvolta.com/blog/top-web-design-trends/)
11:26:11	826/826	---MC-	200	added ('OK')	application/rss+xml	etag:%22c65eaf1d88a84830e09b081bcda57d27%22	https://www.dezvolta.com/blog/top-web-design-trends/feed/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/top-web-design-trends/feed/index.html	(from https://www.dezvolta.com/blog/top-web-design-trends/)
11:26:12	65270/65270	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.dezvolta.com/blog/top-web-design-trends/amp/	/home/sripaad/Desktop/Projects/sitegurus/www.dezvolta.com/blog/top-web-design-trends/amp/index.html	(from https://www.dezvolta.com/blog/top-web-design-trends/)
